file (0x0217e7b0)
                                                                      [0.0001s]	
Word, Tag, Lemma, CorrectWord
Eins, Eins,     ,     
Og, Og,   ,   
það, það,    ,    
er, er,   ,   
viðurkennt, viðurkennt,           ,           
íi, í,  i,  
lýðræðisríkjum, lýðræðisríkjum,               ,               
víða, víða,     ,     
um, um,   ,   
heim, heim,     ,     
,, ,,  ,  
að, að,   ,   
eðlilegt, eðlilegt,         ,         
sé, sé,   ,   
,, ,,  ,  
að, að,   ,   
kjósendur, kjósendur,          ,          
í, í,  ,  
höfuðborgunum, höfuðborgunum,              ,              
,, ,,  ,  
þar, þar,    ,    
sem, sem,    ,    
stjórnarvöldin, stjórnarvöldin,               ,               
hafa, hafa,     ,     
aðsetur, aðsetur,        ,        
,, ,,  ,  
séu, séu,    ,    
fleiri, fleiri,       ,       
á, á,  ,  
bak, bak,    ,    
við, við,    ,    
hvern, hvern,      ,      
þingmann, þingmann,         ,         
heldur, heldur,       ,       
en, en,   ,   
kjósendur, kjósendur,          ,          
í, í,  ,  
landshlutum, landshlutum,            ,            
,, ,,  ,  
sem, sem,    ,    
eru, eru,    ,    
mjög, mjög,     ,     
fjarri, fjarri,       ,       
aðsetri, aðsetri,        ,        
stjórnarvaldanna, stjórnarvaldanna,                 ,                 
., .,  ,  
, , , 
Er, Er,   ,   
því, því,    ,    
ekki, ekki,     ,     
þannig, þannig,       ,       
varið, varið,      ,      
nú, nú,   ,   
í, í,  ,  
dag, dag,    ,    
um, um,   ,   
t.d., t.d.,     ,     
stærstu, stærstu,        ,        
verkalýðsfélögin, verkalýðsfélögin,                 ,                 
,, ,,  ,  
sem, sem,    ,    
kjósa, kjósa,      ,      
mjög, mjög,     ,     
marga, marga,      ,      
fulltrúa, fulltrúa,         ,         
i, í, i, í
trúnaðarstöður, trúnaðarstöður,               ,               
,, ,,  ,  
t.d., t.d.,     ,     
á, á,  ,  
Alþýðusambandsþing, Alþýðusambandsþing,                   ,                   
,, ,,  ,  
að, að,   ,   
sá, sá,   ,   
flokkurinn, flokkurinn,           ,           
,, ,,  ,  
sem, sem,    ,    
aðeins, aðeins,       ,       
fær, fær,    ,    
meiri, meiri,      ,      
hl., hl.,    ,    
í, í,  ,  
kosningunni, kosningunni,            ,            
,, ,,  ,  
fái, fái,    ,    
alla, alla,     ,     
fulltrúana, fulltrúana,           ,           
kosna, kosna,      ,      
?, ?,  ,  
, , , 
Það, Það,    ,    
fólk, fólk,     ,     
,, ,,  ,  
sem, sem,    ,    
fær, fær,    ,    
tekjur, tekjur,       ,       
sinar, sínar,  i   ,  í   
greiddar, greiddar,         ,         
með, með,    ,    
peningum, peningum,         ,         
og, og,   ,   
kalla, kalla,      ,      
má, má,   ,   
launþega, launþega,         ,         
,, ,,  ,  
er, er,   ,   
í, í,  ,  
heild, heild,      ,      
mikill, mikill,       ,       
meiri, meiri,      ,      
hl., hl.,    ,    
þjóðarinnar, þjóðarinnar,            ,            
., .,  ,  
, , , 
En, En,   ,   
ef, ef,   ,   
þetta, þetta,      ,      
er, er,   ,   
rétt, rétt,     ,     
,, ,,  ,  
þegar, þegar,      ,      
talað, talað,      ,      
er, er,   ,   
úti, úti,    ,    
í, í,  ,  
héruðunum, héruðunum,          ,          
,, ,,  ,  
þá, þá,   ,   
er, er,   ,   
eðlllegt, eðlilegt,    i    ,     l   
að, að,   ,   
taka, taka,     ,     
einnig, einnig,       ,       
tillit, tillit,       ,       
til, til,    ,    
þess, þess,     ,     
í, í,  ,  
sambandi, sambandi,         ,         
við, við,    ,    
þetta, þetta,      ,      
mál, mál,    ,    
,, ,,  ,  
þegar, þegar,      ,      
réttur, réttur,       ,       
borgaranna, borgaranna,           ,           
i, í, i, í
þjóðfélaginu, þjóðfélaginu,             ,             
er, er,   ,   
metinn, metinn,       ,       
., .,  ,  
, , , 
En, En,   ,   
ef, ef,   ,   
við, við,    ,    
lítum, lítum,      ,      
nú, nú,   ,   
á, á,  ,  
þetta, þetta,      ,      
í, í,  ,  
þrengri, þrengri,        ,        
merkingu, merkingu,         ,         
og, og,   ,   
skoðum, skoðum,       ,       
aðstöðu, aðstöðu,        ,        
verkamanna, verkamanna,           ,           
út, út,   ,   
af, af,   ,   
fyrir, fyrir,      ,      
sig, sig,    ,    
í, í,  ,  
sambandi, sambandi,         ,         
við, við,    ,    
kjördæmaskipunina, kjördæmaskipunina,                  ,                  
,, ,,  ,  
þá, þá,   ,   
er, er,   ,   
það, það,    ,    
svo, svo,    ,    
,, ,,  ,  
að, að,   ,   
t.d., t.d.,     ,     
í, í,  ,  
því, því,    ,    
kjördæmi, kjördæmi,         ,         
,, ,,  ,  
sem, sem,    ,    
ég, ég,   ,   
er, er,   ,   
fulltrúi, fulltrúi,         ,         
fyrir, fyrir,      ,      
,, ,,  ,  
þá, þá,   ,   
voru, voru,     ,     
í, í,  ,  
heild, heild,      ,      
mun, mun,    ,    
færri, færri,      ,      
kjósendur, kjósendur,          ,          
á, á,  ,  
bak, bak,    ,    
við, við,    ,    
þm., þm.,    ,    
en, en,   ,   
hér, hér,    ,    
í, í,  ,  
Rvik, Rvík,   i ,   í 
., .,  ,  
, , , 
Það, Það,    ,    
er, er,   ,   
því, því,    ,    
ekki, ekki,     ,     
rökrétt, rökrétt,        ,        
hugsun, hugsun,       ,       
,, ,,  ,  
þegar, þegar,      ,      
því, því,    ,    
er, er,   ,   
sleglð, slegið,     i ,     l 
fram, fram,     ,     
í, í,  ,  
sambandi, sambandi,         ,         
við, við,    ,    
þetta, þetta,      ,      
mál, mál,    ,    
,, ,,  ,  
að, að,   ,   
með, með,    ,    
því, því,    ,    
sé, sé,   ,   
verið, verið,      ,      
að, að,   ,   
koma, koma,     ,     
á, á,  ,  
stéttarlegu, stéttarlegu,            ,            
jafnrétti, jafnrétti,          ,          
við, við,    ,    
alþingiskosningar, alþingiskosningar,                  ,                  
., .,  ,  
, , , 
Þegar, Þegar,      ,      
það, það,    ,    
er, er,   ,   
athugað, athugað,        ,        
,, ,,  ,  
liggur, liggur,       ,       
næst, næst,     ,     
að, að,   ,   
líta, líta,     ,     
á, á,  ,  
atvinnuskíptingu, atvinnuskiptingu,          ípt    ,           pti   
þjóðarinnar, þjóðarinnar,            ,            
,, ,,  ,  
eins, eins,     ,     
og, og,   ,   
hagstofan, hagstofan,          ,          
hefur, hefur,      ,      
fundið, fundið,       ,       
eftir, eftir,      ,      
manntali, manntali,         ,         
að, að,   ,   
hún, hún,    ,    
sé, sé,   ,   
., .,  ,  
, , , 
Samkvæmt, Samkvæmt,         ,         
skýrslum, skýrslum,         ,         
hagstofunnar, hagstofunnar,             ,             
er, er,   ,   
atvinnuskipting, atvinnuskipting,                ,                
þjóðarinnar, þjóðarinnar,            ,            
þannig, þannig,       ,       
,, ,,  ,  
að, að,   ,   
af, af,   ,   
öllum, öllum,      ,      
starfandi, starfandi,          ,          
mönnum, mönnum,       ,       
í, í,  ,  
landinu, landinu,        ,        
eru, eru,    ,    
58.5%, 58.5%,      ,      
verkamenn, verkamenn,          ,          
og, og,   ,   
til, til,    ,    
viðbótar, viðbótar,         ,         
því, því,    ,    
tæp, tæp,    ,    
8%, 8%,   ,   
,, ,,  ,  
sem, sem,    ,    
eru, eru,    ,    
einyrkjar, einyrkjar,          ,          
og, og,   ,   
eftir, eftir,      ,      
röksemdafærslum, röksemdafærslum,                ,                
t.d., t.d.,     ,     
frambjóðenda, frambjóðenda,             ,             
Alþb., Alþb.,      ,      
og, og,   ,   
fleiri, fleiri,       ,       
,, ,,  ,  
sem, sem,    ,    
þetta, þetta,      ,      
mál, mál,    ,    
styðja, styðja,       ,       
,, ,,  ,  
eiga, eiga,     ,     
einyrkjarnir, einyrkjarnir,             ,             
i, í, i, í
sveitinni, sveitinni,          ,          
fulla, fulla,      ,      
samstöðu, samstöðu,         ,         
með, með,    ,    
verkamönnum, verkamönnum,            ,            
., .,  ,  
, , , 
Þegar, Þegar,      ,      
á, á,  ,  
þetta, þetta,      ,      
er, er,   ,   
litið, litið,      ,      
,, ,,  ,  
er, er,   ,   
auðsætt, auðsætt,        ,        
,, ,,  ,  
að, að,   ,   
jafnvel, jafnvel,        ,        
tæpur, tæpur,      ,      
heimingur, helmingur,   l      ,   i      
verkamanna, verkamanna,           ,           
,, ,,  ,  
eins, eins,     ,     
og, og,   ,   
hagstofan, hagstofan,          ,          
skiptir, skiptir,        ,        
þjóðinni, þjóðinni,         ,         
í, í,  ,  
atvinnugreinar, atvinnugreinar,               ,               
,, ,,  ,  
fylgir, fylgir,       ,       
þeim, þeim,     ,     
flokkum, flokkum,        ,        
,, ,,  ,  
sem, sem,    ,    
sjálfir, sjálfir,        ,        
kalla, kalla,      ,      
sig, sig,    ,    
verkalýðsflokka, verkalýðsflokka,                ,                
., .,  ,  
, , , 
Það, Það,    ,    
má, má,   ,   
einnig, einnig,       ,       
líta, líta,     ,     
til, til,    ,    
þess, þess,     ,     
,, ,,  ,  
að, að,   ,   
atvínnuvegirnir, atvinnuvegirnir,    ínnuveg r   ,      nuveg  nir
eru, eru,    ,    
mjög, mjög,     ,     
misjafnir, misjafnir,          ,          
að, að,   ,   
því, því,    ,    
leyti, leyti,      ,      
,, ,,  ,  
hve, hve,    ,    
mikill, mikill,       ,       
hluti, hluti,      ,      
af, af,   ,   
því, því,    ,    
fólki, fólki,      ,      
,, ,,  ,  
sem, sem,    ,    
við, við,    ,    
þá, þá,   ,   
starfar, starfar,        ,        
,, ,,  ,  
er, er,   ,   
verkamenn, verkamenn,          ,          
., .,  ,  
, , , 
Það, Það,    ,    
er, er,   ,   
að, að,   ,   
reyna, reyna,      ,      
að, að,   ,   
koma, koma,     ,     
á, á,  ,  
auknu, auknu,      ,      
jafnrétti, jafnrétti,          ,          
milli, milli,      ,      
flokkanna, flokkanna,          ,          
og, og,   ,   
i, í, i, í
samræmi, samræmi,        ,        
við, við,    ,    
það, það,    ,    
áttu, áttu,     ,     
flokksstjórnirnar, flokksstjórnirnar,                  ,                  
og, og,   ,   
flokksforingjarnir, flokksforingjarnir,                   ,                   
,, ,,  ,  
sem, sem,    ,    
beita, beita,      ,      
sér, sér,    ,    
fyrir, fyrir,      ,      
þessu, þessu,      ,      
máli, máli,     ,     
,, ,,  ,  
frumkvæði, frumkvæði,          ,          
að, að,   ,   
þeirri, þeirri,       ,       
stjórnarskrárbreytingu, stjórnarskrárbreytingu,                       ,                       
,, ,,  ,  
sem, sem,    ,    
hér, hér,    ,    
er, er,   ,   
til, til,    ,    
umræðu, umræðu,       ,       
., .,  ,  
, , , 
Og, Og,   ,   
þá, þá,   ,   
er, er,   ,   
það, það,    ,    
fróðlegt, fróðlegt,         ,         
,, ,,  ,  
hvernig, hvernig,        ,        
jafnrétti, jafnrétti,          ,          
milli, milli,      ,      
flokka, flokka,       ,       
,, ,,  ,  
hvernig, hvernig,        ,        
valdaaðstaðan, valdaaðstaðan,              ,              
í, í,  ,  
landinu, landinu,        ,        
á, á,  ,  
að, að,   ,   
breytast, breytast,         ,         
frá, frá,    ,    
því, því,    ,    
,, ,,  ,  
sem, sem,    ,    
var, var,    ,    
t.d., t.d.,     ,     
á, á,  ,  
síðasta, síðasta,        ,        
kjörtimabili, kjörtímabili,       mab li,      ímab l 
,, ,,  ,  
þegar, þegar,      ,      
þetta, þetta,      ,      
mál, mál,    ,    
var, var,    ,    
tekið, tekið,      ,      
upp, upp,    ,    
,, ,,  ,  
samkvæmt, samkvæmt,         ,         
þessum, þessum,       ,       
útreikningum, útreikningum,             ,             
., .,  ,  
, , , 
Eftir, Eftir,      ,      
nýju, nýju,     ,     
skipaninni, skipaninni,           ,           
á, á,  ,  
hann, hann,     ,     
að, að,   ,   
fá, fá,   ,   
,, ,,  ,  
með, með,    ,    
þeim, þeim,     ,     
atkvæðatölum, atkvæðatölum,             ,             
,, ,,  ,  
sem, sem,    ,    
komu, komu,     ,     
í, í,  ,  
ljós, ljós,     ,     
við, við,    ,    
siðustu, síðustu,  i     ,  í     
kosningar, kosningar,          ,          
,, ,,  ,  
27, 27,   ,   
þm., þm.,    ,    
,, ,,  ,  
eða, eða,    ,    
45%, 45%,    ,    
þingsætanna, þingsætanna,            ,            
., .,  ,  
, , , 
Það, Það,    ,    
er, er,   ,   
næsta, næsta,      ,      
eftirtektarvert, eftirtektarvert,                ,                
,, ,,  ,  
að, að,   ,   
þessa, þessa,      ,      
daga, daga,     ,     
,, ,,  ,  
nú, nú,   ,   
þegar, þegar,      ,      
verið, verið,      ,      
er, er,   ,   
að, að,   ,   
vinna, vinna,      ,      
að, að,   ,   
lokaafgreiðslu, lokaafgreiðslu,               ,               
þessa, þessa,      ,      
máls, máls,     ,     
,, ,,  ,  
---, ---,    ,    
þessa, þessa,      ,      
máls, máls,     ,     
,, ,,  ,  
sem, sem,    ,    
þríflokkarnir, þríflokkarnir,              ,              
kalla, kalla,      ,      
mannréttindamálið, mannréttindamálið,                  ,                  
,, ,,  ,  
málið, málið,      ,      
,, ,,  ,  
sem, sem,    ,    
á, á,  ,  
að, að,   ,   
auka, auka,     ,     
lýðræðið, lýðræðið,         ,         
i, í, i, í
landinu, landinu,        ,        
,, ,,  ,  
o.s.frv., o.s.frv.,         ,         
,, ,,  ,  
---, ---,    ,    
þá, þá,   ,   
sendir, sendir,       ,       
., .,  ,  
, , , 
En, En,   ,   
ein, ein,    ,    
er, er,   ,   
höfuðorsök, höfuðorsök,           ,           
þessarar, þessarar,         ,         
hættulegu, hættulegu,          ,          
þróunar, þróunar,        ,        
,, ,,  ,  
sem, sem,    ,    
ekki, ekki,     ,     
verður, verður,       ,       
um, um,   ,   
deil, deil,     ,     
,, ,,  ,  
og, og,   ,   
hún, hún,    ,    
er, er,   ,   
sú, sú,   ,   
,, ,,  ,  
að, að,   ,   
öll, öll,    ,    
þessi, þessi,      ,      
ár, ár,   ,   
hafa, hafa,     ,     
verkalýðsflokkarnir, verkalýðsflokkarnir,                    ,                    
barist, barist,       ,       
hvor, hvor,     ,     
við, við,    ,    
annan, annan,      ,      
í, í,  ,  
stað, stað,     ,     
þess, þess,     ,     
að, að,   ,   
standa, standa,       ,       
saman, saman,      ,      
og, og,   ,   
vínna, vinna,  í   ,  i   
hvor, hvor,     ,     
með, með,    ,    
öðrum, öðrum,      ,      
að, að,   ,   
öllum, öllum,      ,      
þeim, þeim,     ,     
málum, málum,      ,      
,, ,,  ,  
sem, sem,    ,    
þeir, þeir,     ,     
eru, eru,    ,    
sammála, sammála,        ,        
um, um,   ,   
., .,  ,  
, , , 
Og, Og,   ,   
það, það,    ,    
er, er,   ,   
skirskotað, skírskotað,   i       ,   í       
til, til,    ,    
samvisku, samvisku,         ,         
manna, manna,      ,      
,, ,,  ,  
samvisku, samvisku,         ,         
almennings, almennings,           ,           
og, og,   ,   
þeirra, þeirra,       ,       
forustumanna, forustumanna,             ,             
Alþfl., Alþfl.,       ,       
,, ,,  ,  
sem, sem,    ,    
kallinu, kallinu,        ,        
er, er,   ,   
sérstaklega, sérstaklega,            ,            
beint, beint,      ,      
til, til,    ,    
., .,  ,  
, , , 
með, með,    ,    
foringjavaldi, foringjavaldi,              ,              
sínu, sínu,     ,     
sé, sé,   ,   
höfuðstoð, höfuðstoð,          ,          
og, og,   ,   
stytta, stytta,       ,       
burgeisastéttarinnar, burgeisastéttarinnar,                     ,                     
á, á,  ,  
Íslandí, Íslandi,       í,       i
,, ,,  ,  
“, “,    ,    
eins, eins,     ,     
og, og,   ,   
segir, segir,      ,      
orðrétt, orðrétt,        ,        
í, í,  ,  
kommúnistískum, kommúnistískum,               ,               
fræðum, fræðum,       ,       
., .,  ,  
, , , 
Fáum, Fáum,     ,     
árum, árum,     ,     
áður, áður,     ,     
en, en,   ,   
Alþingi, Alþingi,        ,        
var, var,    ,    
endurreist, endurreist,           ,           
var, var,    ,    
fyrsta, fyrsta,       ,       
búnaðarfélagið, búnaðarfélagið,               ,               
stofnað, stofnað,        ,        
í, í,  ,  
þessu, þessu,      ,      
landi, landi,      ,      
og, og,   ,   
jafnframt, jafnframt,          ,          
því, því,    ,    
að, að,   ,   
Alþingi, Alþingi,        ,        
hefur, hefur,      ,      
vaxið, vaxið,      ,      
að, að,   ,   
veg, veg,    ,    
og, og,   ,   
valdi, valdi,      ,      
á, á,  ,  
undanförnum, undanförnum,            ,            
tima, tíma,  i  ,  í  
,, ,,  ,  
þá, þá,   ,   
hefur, hefur,      ,      
þessi, þessi,      ,      
frjálsi, frjálsi,        ,        
félagsskapur, félagsskapur,             ,             
,, ,,  ,  
búnaðarfélagshreyfingin, búnaðarfélagshreyfingin,                        ,                        
,, ,,  ,  
líka, líka,     ,     
vaxið, vaxið,      ,      
bæði, bæði,     ,     
að, að,   ,   
útbreiðslu, útbreiðslu,           ,           
og, og,   ,   
þau, þau,    ,    
verkefni, verkefni,         ,         
,, ,,  ,  
sem, sem,    ,    
hann, hann,     ,     
hefur, hefur,      ,      
tekið, tekið,      ,      
sér, sér,    ,    
fyrir, fyrir,      ,      
hendur, hendur,       ,       
að, að,   ,   
leysa, leysa,      ,      
,, ,,  ,  
hafa, hafa,     ,     
orðið, orðið,      ,      
æ, æ,  ,  
stærri, stærri,       ,       
með, með,    ,    
hverjum, hverjum,        ,        
áratug, áratug,       ,       
,, ,,  ,  
sem, sem,    ,    
liðið, liðið,      ,      
hefur, hefur,      ,      
., .,  ,  
, , , 
En, En,   ,   
það, það,    ,    
er, er,   ,   
eftirtektarverð, eftirtektarverð,                ,                
staðreynd, staðreynd,          ,          
,, ,,  ,  
sem, sem,    ,    
Íslendingar, Íslendingar,            ,            
hafa, hafa,     ,     
ef, ef,   ,   
til, til,    ,    
vill, vill,     ,     
ekki, ekki,     ,     
gert, gert,     ,     
sér, sér,    ,    
eins, eins,     ,     
ljósa, ljósa,      ,      
og, og,   ,   
vera, vera,     ,     
skyldi, skyldi,       ,       
,, ,,  ,  
að, að,   ,   
það, það,    ,    
voru, voru,     ,     
íslenskir, íslenskir,          ,          
bændur, bændur,       ,       
,, ,,  ,  
sem, sem,    ,    
í, í,  ,  
raun, raun,     ,     
og, og,   ,   
veru, veru,     ,     
voru, voru,     ,     
brautryðjendur, brautryðjendur,               ,               
samvinnuhreyflngarinnar, samvinnuhreyfingarinnar,                g  innar,              lngar  n  
., .,  ,  
, , , 
Íslenskir, Íslenskir,          ,          
bændur, bændur,       ,       
böfðu, höfðu, h    , b    
myndað, myndað,       ,       
félagasamtök, félagasamtök,             ,             
,, ,,  ,  
nokkru, nokkru,       ,       
áður, áður,     ,     
en, en,   ,   
fyrsta, fyrsta,       ,       
kaupfélagið, kaupfélagið,            ,            
i, í, i, í
Bretlandi, Bretlandi,          ,          
var, var,    ,    
stofnað, stofnað,        ,        
,, ,,  ,  
t.d., t.d.,     ,     
félagasamtök, félagasamtök,             ,             
í, í,  ,  
Þingeyjarsýslu, Þingeyjarsýslu,               ,               
undir, undir,      ,      
forustu, forustu,        ,        
kennimannsins, kennimannsins,              ,              
á, á,  ,  
Hálsi, Hálsi,      ,      
í, í,  ,  
Fnjóskadai, Fnjóskadal,          l,          i
., .,  ,  
, , , 
En, En,   ,   
fólkið, fólkið,       ,       
úti, úti,    ,    
um, um,   ,   
landsbyggðina, landsbyggðina,              ,              
,, ,,  ,  
sem, sem,    ,    
á, á,  ,  
skömmum, skömmum,        ,        
tíma, tíma,     ,     
hefur, hefur,      ,      
Iyft, lyft, l   , I   
grettistaki, grettistaki,            ,            
í, í,  ,  
búnaði, búnaði,       ,       
með, með,    ,    
frjálsri, frjálsri,         ,         
samvinnu, samvinnu,         ,         
og, og,   ,   
félagsstarfi, félagsstarfi,             ,             
,, ,,  ,  
fólkið, fólkið,       ,       
,, ,,  ,  
sem, sem,    ,    
sjálft, sjálft,       ,       
sannreynir, sannreynir,           ,           
gildi, gildi,      ,      
samvinnufélaganna, samvinnufélaganna,                  ,                  
og, og,   ,   
þá, þá,   ,   
mikilvægu, mikilvægu,          ,          
þjónustu, þjónustu,         ,         
,, ,,  ,  
sem, sem,    ,    
þau, þau,    ,    
veita, veita,      ,      
í, í,  ,  
sambandi, sambandi,         ,         
við, við,    ,    
atvinnulíf, atvinnulíf,           ,           
og, og,   ,   
viðskipti, viðskipti,          ,          
,, ,,  ,  
getur, getur,      ,      
vel, vel,    ,    
myndað, myndað,       ,       
sér, sér,    ,    
sjálfstæða, sjálfstæða,           ,           
skoðun, skoðun,       ,       
á, á,  ,  
samvinnuhreyfingunni, samvinnuhreyfingunni,                     ,                     
og, og,   ,   
metið, metið,      ,      
réttilega, réttilega,          ,          
gildi, gildi,      ,      
hennar, hennar,       ,       
án, án,   ,   
leiðbeininga, leiðbeininga,             ,             
kappgjarnra, kappgjarnra,            ,            
flokksforingja, flokksforingja,               ,               
., .,  ,  
, , , 
Kosningafyrirkomulaginu, Kosningafyrirkomulaginu,                        ,                        
er, er,   ,   
gerbreytt, gerbreytt,          ,          
,, ,,  ,  
horfíð, horfið,     í ,     i 
með, með,    ,    
öllu, öllu,     ,     
frá, frá,    ,    
einfaldri, einfaldri,          ,          
meirihlutakosningu, meirihlutakosningu,                   ,                   
og, og,   ,   
í, í,  ,  
stað, stað,     ,     
þess, þess,     ,     
hvarvetna, hvarvetna,          ,          
upp, upp,    ,    
teknar, teknar,       ,       
hlutfallskosningar, hlutfallskosningar,                   ,                   
., .,  ,  
, , , 
Um, Um,   ,   
þetta, þetta,      ,      
siðastnefnda, síðastnefnda,  i          ,  í          
atriði, atriði,       ,       
,, ,,  ,  
þingmannafjölgunina, þingmannafjölgunina,                    ,                    
,, ,,  ,  
er, er,   ,   
út, út,   ,   
af, af,   ,   
fyrir, fyrir,      ,      
sig, sig,    ,    
ekki, ekki,     ,     
ágreiningur, ágreiningur,            ,            
á, á,  ,  
milli, milli,      ,      
þingflokka, þingflokka,           ,           
., .,  ,  
, , , 
Enginn, Enginn,       ,       
sæmilega, sæmilega,         ,         
skynugur, skynugur,         ,         
maður, maður,      ,      
getað, getað,      ,      
neitað, neitað,       ,       
því, því,    ,    
,, ,,  ,  
að, að,   ,   
hér, hér,    ,    
sé, sé,   ,   
um, um,   ,   
að, að,   ,   
ræða, ræða,     ,     
gerbreytingu, gerbreytingu,             ,             
á, á,  ,  
grundvallaratriðum, grundvallaratriðum,                   ,                   
stjórnskipulagsíns, stjórnskipulagsins,                í  ,                i  
., .,  ,  
, , , 
Sú, Sú,   ,   
siðferðislega, siðferðislega,              ,              
skylda, skylda,       ,       
hvílir, hvílir,       ,       
á, á,  ,  
formælendum, formælendum,            ,            
þessarar, þessarar,         ,         
stjórnarskrárbreytingar, stjórnarskrárbreytingar,                        ,                        
að, að,   ,   
leiða, leiða,      ,      
gild, gild,     ,     
rök, rök,    ,    
að, að,   ,   
því, því,    ,    
,, ,,  ,  
að, að,   ,   
hin, hin,    ,    
núverandi, núverandi,          ,          
kjördæmaskipan, kjördæmaskipan,               ,               
með, með,    ,    
hæfilegum, hæfilegum,          ,          
leiðréttingum, leiðréttingum,              ,              
,, ,,  ,  
sem, sem,    ,    
alls, alls,     ,     
enginn, enginn,       ,       
ágreiningur, ágreiningur,            ,            
er, er,   ,   
um, um,   ,   
,, ,,  ,  
sé, sé,   ,   
óviðunandí, óviðunandi,          í,          i
og, og,   ,   
þurfi, þurfi,      ,      
gerbreytingar, gerbreytingar,              ,              
við, við,    ,    
., .,  ,  
, , , 
Það, Það,    ,    
eru, eru,    ,    
alls, alls,     ,     
engin, engin,      ,      
rök, rök,    ,    
fram, fram,     ,     
borin, borin,      ,      
fyrir, fyrir,      ,      
því, því,    ,    
,, ,,  ,  
að, að,   ,   
jafna, jafna,      ,      
þurfi, þurfi,      ,      
aðstöðuna, aðstöðuna,          ,          
innbyrðis, innbyrðis,          ,          
á, á,  ,  
milli, milli,      ,      
þeirra, þeirra,       ,       
kjördæma, kjördæma,         ,         
,, ,,  ,  
sem, sem,    ,    
ætlunin, ætlunin,        ,        
er, er,   ,   
að, að,   ,   
steypa, steypa,       ,       
saman, saman,      ,      
,, ,,  ,  
enda, enda,     ,     
ekki, ekki,     ,     
kunnugt, kunnugt,        ,        
,, ,,  ,  
eins, eins,     ,     
og, og,   ,   
reyndar, reyndar,        ,        
hefur, hefur,      ,      
verið, verið,      ,      
rakið, rakið,      ,      
hér, hér,    ,    
áður, áður,     ,     
,, ,,  ,  
að, að,   ,   
úr, úr,   ,   
þeim, þeim,     ,     
kjördæmum, kjördæmum,          ,          
hafi, hafi,     ,     
borist, borist,       ,       
neinar, neinar,       ,       
óskir, óskir,      ,      
,, ,,  ,  
hvað, hvað,     ,     
þá, þá,   ,   
heldur, heldur,       ,       
kröfur, kröfur,       ,       
um, um,   ,   
slíka, slíka,      ,      
samsteypu, samsteypu,          ,          
og, og,   ,   
það, það,    ,    
er, er,   ,   
ekki, ekki,     ,     
heldur, heldur,       ,       
kunnugt, kunnugt,        ,        
,, ,,  ,  
að, að,   ,   
þar, þar,    ,    
hafi, hafi,     ,     
nokkrir, nokkrir,        ,        
úfar, úfar,     ,     
eða, eða,    ,    
ágreiningur, ágreiningur,            ,            
risið, risið,      ,      
með, með,    ,    
nágrannakjördæmum, nágrannakjördæmum,                  ,                  
af, af,   ,   
þeim, þeim,     ,     
ástæðum, ástæðum,        ,        
,, ,,  ,  
að, að,   ,   
atkvæðafjöldi, atkvæðafjöldi,              ,              
á, á,  ,  
bak, bak,    ,    
við, við,    ,    
þingmenn, þingmenn,         ,         
þeirra, þeirra,       ,       
hafl, hafi,    i,    l
verið, verið,      ,      
eitthvað, eitthvað,         ,         
mishár, mishár,       ,       
,, ,,  ,  
né, né,   ,   
heldur, heldur,       ,       
að, að,   ,   
vart, vart,     ,     
hafi, hafi,     ,     
orðið, orðið,      ,      
neins, neins,      ,      
metings, metings,        ,        
þeirra, þeirra,       ,       
í, í,  ,  
milli, milli,      ,      
af, af,   ,   
þessum, þessum,       ,       
ástæðum, ástæðum,        ,        
., .,  ,  
, , , 
Sannleikurinn, Sannleikurinn,              ,              
er, er,   ,   
sá, sá,   ,   
,, ,,  ,  
að, að,   ,   
við, við,    ,    
meðferð, meðferð,        ,        
málsins, málsins,        ,        
á, á,  ,  
þessu, þessu,      ,      
þingi, þingi,      ,      
hafa, hafa,     ,     
formælendur, formælendur,            ,            
stjskr.--breyt, stjskr.-breyt,         -     ,              
., .,  ,  
, , , 
En, En,   ,   
sé, sé,   ,   
litið, litið,      ,      
yflr, yfir,   i ,   l 
málflutning, málflutning,            ,            
talsmanna, talsmanna,          ,          
kjördæmabyltingarinnar, kjördæmabyltingarinnar,                       ,                       
,, ,,  ,  
svo, svo,    ,    
sem, sem,    ,    
hann, hann,     ,     
áður, áður,     ,     
hefur, hefur,      ,      
birst, birst,      ,      
í, í,  ,  
málgögnum, málgögnum,          ,          
þeirra, þeirra,       ,       
og, og,   ,   
á, á,  ,  
málþingum, málþingum,          ,          
og, og,   ,   
hér, hér,    ,    
á, á,  ,  
hinu, hinu,     ,     
háa, háa,    ,    
Alþ., Alþ.,     ,     
,, ,,  ,  
að, að,   ,   
því, því,    ,    
litla, litla,      ,      
leyti, leyti,      ,      
sem, sem,    ,    
þeir, þeir,     ,     
hafa, hafa,     ,     
þar, þar,    ,    
reynt, reynt,      ,      
að, að,   ,   
benda, benda,      ,      
á, á,  ,  
atriði, atriði,       ,       
máli, máli,     ,     
sínu, sínu,     ,     
til, til,    ,    
styrktar, styrktar,         ,         
,, ,,  ,  
virðast, virðast,        ,        
mér, mér,    ,    
það, það,    ,    
einkum, einkum,       ,       
hafa, hafa,     ,     
verið, verið,      ,      
fimm, fimm,     ,     
ástæður, ástæður,        ,        
,, ,,  ,  
fimm, fimm,     ,     
höfuðröksemdir, höfuðröksemdir,               ,               
,, ,,  ,  
sem, sem,    ,    
fram, fram,     ,     
