er,er
(,(, , 
GislJ,GíslJ, i   , í   
),), , 
sé,sé,  ,  
að,að,  ,  
gera,gera,    ,    
sig,sig,   ,   
heimskari,heimskari,         ,         
en,en,  ,  
hann,hann,    ,    
er,er,  ,  
.,., , 
,,,
Hann,Hann,    ,    
veit,veit,    ,    
það,það,   ,   
vel,vel,   ,   
",",",", , 
að,að,  ,  
í,í, , 
hverri,hverri,      ,      
einustu,einustu,       ,       
n.,n.,  ,  
",",",", , 
sem,sem,   ,   
Alþingi,Alþingi,       ,       
hefur,hefur,     ,     
kosið,kosið,     ,     
pólitískt,pólitískt,         ,         
",",",", , 
er,er,  ,  
varamaður,varamaður,         ,         
fyrir,fyrir,     ,     
ákveðinn,ákveðinn,        ,        
mann,mann,    ,    
",",",", , 
fiskimálanefnd,fiskimálanefnd,              ,              
",",",", , 
síldarútvegsnefnd,síldarútvegsnefnd,                 ,                 
o.s.frv.,o.s.frv.,        ,        
",",",", , 
o.s.frv.,o.s.frv.,        ,        
",",",", , 
ég,ég,  ,  
gæti,gæti,    ,    
talið,talið,     ,     
þær,þær,   ,   
upp,upp,   ,   
",",",", , 
það,það,   ,   
er,er,  ,  
heilt,heilt,     ,     
legíó,legið,   íó,   ið
og,og,  ,  
það,það,   ,   
er,er,  ,  
ævínlega,ævinlega,  í     ,  i     
varamaður,varamaður,         ,         
fyrir,fyrir,     ,     
ákveðinn,ákveðinn,        ,        
mann,mann,    ,    
.,., , 
,,,
er,er,  ,  
i,í,i,í
einhverri,einhverri,         ,         
n.,n.,  ,  
og,og,  ,  
forfallast,forfallast,          ,          
",",",", , 
þá,þá,  ,  
er,er,  ,  
ekki,ekki,    ,    
kallaður,kallaður,        ,        
kommi,kommi,     ,     
í,í, , 
staðinn,staðinn,       ,       
eða,eða,   ,   
einhver,einhver,       ,       
annar,annar,     ,     
",",",", , 
heldur,heldur,      ,      
varamaður,varamaður,         ,         
hans,hans,    ,    
í,í, , 
n.,n.,  ,  
",",",", , 
dettur,dettur,      ,      
engum,engum,     ,     
i,í,i,í
hug,hug,   ,   
að,að,  ,  
kalla,kalla,     ,     
annan,annan,     ,     
.,., , 
,,,
Nei,Nei,   ,   
",",",", , 
það,það,   ,   
er,er,  ,  
varamaður,varamaður,         ,         
úr,úr,  ,  
sama,sama,    ,    
flokki,flokki,      ,      
",",",", , 
sem,sem,   ,   
þá,þá,  ,  
á,á, , 
að,að,  ,  
taka,taka,    ,    
sæti,sæti,    ,    
og,og,  ,  
sé,sé,  ,  
hann,hann,    ,    
ekki,ekki,    ,    
til,til,   ,   
staðar,staðar,      ,      
",",",", , 
af,af,  ,  
því,því,   ,   
að,að,  ,  
hann,hann,    ,    
hafi,hafi,    ,    
flutt,flutt,     ,     
sig,sig,   ,   
í,í, , 
annað,annað,     ,     
kjördæmi,kjördæmi,        ,        
",",",", , 
flust,flust,     ,     
búferlum,búferlum,        ,        
t.d.,t.d.,    ,    
og,og,  ,  
þar,þar,   ,   
af,af,  ,  
leiðandi,leiðandi,        ,        
misst,misst,     ,     
kosningarréttinn,kosningarréttinn,                ,                
",",",", , 
þá,þá,  ,  
er,er,  ,  
enginn,enginn,      ,      
til,til,   ,   
",",",", , 
þá,þá,  ,  
verður,verður,      ,      
hann,hann,    ,    
að,að,  ,  
gera,gera,    ,    
svo,svo,   ,   
vel,vel,   ,   
að,að,  ,  
bíða,bíða,    ,    
",",",", , 
þangað,þangað,      ,      
til,til,   ,   
næsta,næsta,     ,     
Alþingi,Alþingi,       ,       
kemur,kemur,     ,     
saman,saman,     ,     
",",",", , 
eða,eða,   ,   
setja,setja,     ,     
inn,inn,   ,   
i,í,i,í
lögin,lögin,     ,     
ákvæði,ákvæði,      ,      
um,um,  ,  
það,það,   ,   
",",",", , 
hvernig,hvernig,       ,       
þá,þá,  ,  
á,á, , 
að,að,  ,  
fara,fara,    ,    
að,að,  ,  
.,., , 
,,,
Allt,Allt,    ,    
i,í,i,í
lagi,lagi,    ,    
með,með,   ,   
það,það,   ,   
.,., , 
,,,
Getur,Getur,     ,     
hann,hann,    ,    
farið,farið,     ,     
að,að,  ,  
skera,skera,     ,     
þá,þá,  ,  
niður,niður,     ,     
",",",", , 
þegar,þegar,     ,     
það,það,   ,   
er,er,  ,  
enginn,enginn,      ,      
stafur,stafur,      ,      
fyrir,fyrir,     ,     
",",",", , 
hvað,hvað,    ,    
á,á, , 
að,að,  ,  
borga,borga,     ,     
þeim,þeim,    ,    
",",",", , 
neins,neins,     ,     
staðar,staðar,      ,      
i,í,i,í
lögunum,lögunum,       ,       
?,?, , 
,,,
Getur,Getur,     ,     
ráðh.,ráðh.,     ,     
sagt,sagt,    ,    
:,:, , 
Ja,Ja,  ,  
",",",", , 
þú,þú,  ,  
",",",", , 
Gisli,Gísli,  sli, ísl 
Jónsson,Jónsson,       ,       
",",",", , 
það,það,   ,   
var,var,   ,   
allt,allt,    ,    
of,of,  ,  
hár,hár,   ,   
reikningur,reikningur,          ,          
frá,frá,   ,   
þér,þér,   ,   
",",",", , 
við,við,   ,   
skerum,skerum,      ,      
hann,hann,    ,    
niður,niður,     ,     
um,um,  ,  
30%,30%,   ,   
",",",", , 
og,og,  ,  
einhvern,einhvern,        ,        
annan,annan,     ,     
o.s.frv.,o.s.frv.,        ,        
",",",", , 
o.s.frv.,o.s.frv.,        ,        
?,?, , 
,,,
Nei,Nei,   ,   
",",",", , 
reikningarnir,reikningarnir,             ,             
eru,eru,   ,   
yfirleitt,yfirleitt,         ,         
borgaðir,borgaðir,        ,        
og,og,  ,  
þess,þess,    ,    
vegna,vegna,     ,     
á,á, , 
hið,hið,   ,   
háa,háa,   ,   
Alþingi,Alþingi,       ,       
",",",", , 
sem,sem,   ,   
setur,setur,     ,     
mennina,mennina,       ,       
i,í,i,í
þessa,þessa,     ,     
vinnu,vinnu,     ,     
",",",", , 
ef,ef,  ,  
þeir,þeir,    ,    
þá,þá,  ,  
eru,eru,   ,   
skyldugir,skyldugir,         ,         
að,að,  ,  
taka,taka,    ,    
við,við,   ,   
því,því,   ,   
",",",", , 
sem,sem,   ,   
ég,ég,  ,  
veit,veit,    ,    
ekki,ekki,    ,    
enn,enn,   ,   
",",",", , 
---,---,   ,   
það,það,   ,   
hefur,hefur,     ,     
ekki,ekki,    ,    
fengist,fengist,       ,       
úr,úr,  ,  
þvi,því,  i,  í
skorið,skorið,      ,      
",",",", , 
hvort,hvort,     ,     
það,það,   ,   
væri,væri,    ,    
borgaraleg,borgaraleg,          ,          
skylda,skylda,      ,      
að,að,  ,  
taka,taka,    ,    
við,við,   ,   
þessu,þessu,     ,     
embætti,embætti,       ,       
",",",", , 
sem,sem,   ,   
þeir,þeir,    ,    
eru,eru,   ,   
þarna,þarna,     ,     
kosnir,kosnir,      ,      
í,í, , 
",",",", , 
---,---,   ,   
þá,þá,  ,  
á,á, , 
Alþingi,Alþingi,       ,       
líka,líka,    ,    
að,að,  ,  
ákveða,ákveða,      ,      
",",",", , 
hvað,hvað,    ,    
á,á, , 
að,að,  ,  
borga,borga,     ,     
þeim,þeim,    ,    
",",",", , 
og,og,  ,  
það,það,   ,   
á,á, , 
að,að,  ,  
borga,borga,     ,     
þeim,þeim,    ,    
eins,eins,    ,    
öllum,öllum,     ,     
.,., , 
,,,
Við,Við,   ,   
skulum,skulum,      ,      
segja,segja,     ,     
",",",", , 
að,að,  ,  
enginn,enginn,      ,      
spenni,spenni,      ,      
það,það,   ,   
neitt,neitt,     ,     
upp,upp,   ,   
",",",", , 
en,en,  ,  
það,það,   ,   
er,er,  ,  
bara,bara,    ,    
mjög,mjög,    ,    
misjafnt,misjafnt,        ,        
um,um,  ,  
landið,landið,      ,      
",",",", , 
hví,hví,   ,   
þá,þá,  ,  
að,að,  ,  
vera,vera,    ,    
að,að,  ,  
neyða,neyða,     ,     
stjórnarráðið,stjórnarráðið,             ,             
til,til,   ,   
að,að,  ,  
borga,borga,     ,     
hvern,hvern,     ,     
reikning,reikning,        ,        
eða,eða,   ,   
fara,fara,    ,    
að,að,  ,  
rifast,rífast, i    , í    
við,við,   ,   
þá,þá,  ,  
",",",", , 
sem,sem,   ,   
eru,eru,   ,   
hæstir,hæstir,      ,      
?,?, , 
,,,
Það,Það,   ,   
verður,verður,      ,      
að,að,  ,  
setja,setja,     ,     
fyrir,fyrir,     ,     
sig,sig,   ,   
fram,fram,    ,    
ákvæði,ákvæði,      ,      
um,um,  ,  
",",",", , 
hvað,hvað,    ,    
eigi,eigi,    ,    
að,að,  ,  
hafa,hafa,    ,    
fyrir,fyrir,     ,     
það,það,   ,   
á,á, , 
dag,dag,   ,   
að,að,  ,  
sitja,sitja,     ,     
i,í,i,í
þessum,þessum,      ,      
nefndum,nefndum,       ,       
.,., , 
,,,
En,En,  ,  
hins,hins,    ,    
vegar,vegar,     ,     
þarf,þarf,    ,    
maður,maður,     ,     
þó,þó,  ,  
að,að,  ,  
hafa,hafa,    ,    
tima,tíma, i  , í  
til,til,   ,   
að,að,  ,  
skrifa,skrifa,      ,      
þær,þær,   ,   
",",",", , 
en,en,  ,  
það,það,   ,   
hefur,hefur,     ,     
maður,maður,     ,     
nú,nú,  ,  
ekki,ekki,    ,    
einu,einu,    ,    
sinni,sinni,     ,     
nú,nú,  ,  
.,., , 
,,,
Brtt.,Brtt.,     ,     
",",",", , 
sem,sem,   ,   
ég,ég,  ,  
mun,mun,   ,   
koma,koma,    ,    
með,með,   ,   
",",",", , 
er,er,  ,  
i,í,i,í
fyrsta,fyrsta,      ,      
lagi,lagi,    ,    
við,við,   ,   
7.,7.,  ,  
gr.,gr.,   ,   
frv.,frv.,    ,    
:,:, , 
„,„,   ,   
Kjörstjórnir,Kjörstjórnir,            ,            
við,við,   ,   
alþingiskosningar,alþingiskosningar,                 ,                 
skulu,skulu,     ,     
vera,vera,    ,    
þrennar,þrennar,       ,       
",",",", , 
landskjörstjórn,landskjörstjórn,               ,               
",",",", , 
yfirkjörstjórnir,yfirkjörstjórnir,                ,                
",",",", , 
undirkjörstjórnir,undirkjörstjórnir,                 ,                 
.,., , 
,,,
Yfirkjörstjórnarmenn,Yfirkjörstjórnarmenn,                    ,                    
skulu,skulu,     ,     
allir,allir,     ,     
vera,vera,    ,    
búseytir,búsettir,     t  ,    y   
í,í, , 
hlutaðeigandi,hlutaðeigandi,             ,             
kjördæmi.,kjördæmi.,         ,         
“,“,   ,   
,,,
Ég,Ég,  ,  
er,er,  ,  
búinn,búinn,     ,     
að,að,  ,  
benda,benda,     ,     
á,á, , 
það,það,   ,   
",",",", , 
að,að,  ,  
vel,vel,   ,   
geti,geti,    ,    
svo,svo,   ,   
farið,farið,     ,     
",",",", , 
að,að,  ,  
kjörstjórn,kjörstjórn,          ,          
verði,verði,     ,     
ekki,ekki,    ,    
fullskipuð,fullskipuð,          ,          
",",",", , 
þegar,þegar,     ,     
Alþingi,Alþingi,       ,       
á,á, , 
að,að,  ,  
skipa,skipa,     ,     
hana,hana,    ,    
",",",", , 
af,af,  ,  
þeirri,þeirri,      ,      
einföldu,einföldu,        ,        
ástæðu,ástæðu,      ,      
",",",", , 
að,að,  ,  
menn,menn,    ,    
deyi,deyi,    ,    
",",",", , 
sem,sem,   ,   
í,í, , 
hana,hana,    ,    
hafa,hafa,    ,    
verið,verið,     ,     
kosnir,kosnir,      ,      
eða,eða,   ,   
flytji,flytji,      ,      
i,í,i,í
burtu,burtu,     ,     
og,og,  ,  
að,að,  ,  
það,það,   ,   
geti,geti,    ,    
komið,komið,     ,     
fyrir,fyrir,     ,     
",",",", , 
að,að,  ,  
tveir,tveir,     ,     
geri,geri,    ,    
það,það,   ,   
",",",", , 
bæði,bæði,    ,    
aðalmaður,aðalmaður,         ,         
og,og,  ,  
varamaður,varamaður,         ,         
frá,frá,   ,   
sama,sama,    ,    
flokki,flokki,      ,      
.,., , 
,,,
Þarna,Þarna,     ,     
vil,vil,   ,   
ég,ég,  ,  
bæta,bæta,    ,    
við,við,   ,   
:,:, , 
„,„,   ,   
Deyi,Deyi,    ,    
kjörstjórnarmaður,kjörstjórnarmaður,                 ,                 
milli,milli,     ,     
þinga,þinga,     ,     
",",",", , 
skipar,skipar,      ,      
forsrh.,forsrh.,       ,       
mann,mann,    ,    
i,í,i,í
hans,hans,    ,    
stað,stað,    ,    
eftir,eftir,     ,     
till.,till.,     ,     
þess,þess,    ,    
þingflokks,þingflokks,          ,          
",",",", , 
sem,sem,   ,   
hann,hann,    ,    
kaus.,kaus.,     ,     
“,“,   ,   
,,,
Ég,Ég,  ,  
nefndi,nefndi,      ,      
sem,sem,   ,   
dæmi,dæmi,    ,    
í,í, , 
minni,minni,     ,     
fyrstu,fyrstu,      ,      
ræðu,ræðu,    ,    
",",",", , 
að,að,  ,  
t.d.,t.d.,    ,    
í,í, , 
Norður-Múlasýslu,Norður-Múlasýslu,                ,                
hafa,hafa,    ,    
síðan,síðan,     ,     
um,um,  ,  
kosningar,kosningar,         ,         
dáið,dáið,    ,    
fjórir,fjórir,      ,      
menn,menn,    ,    
",",",", , 
sem,sem,   ,   
áreiðanlega,áreiðanlega,           ,           
hefðu,hefðu,     ,     
einhverjir,einhverjir,          ,          
verið,verið,     ,     
i,í,i,í
kjörstjórn,kjörstjórn,          ,          
",",",", , 
hefði,hefði,     ,     
hún,hún,   ,   
verið,verið,     ,     
skipuð,skipuð,      ,      
þannig,þannig,      ,      
.,., , 
,,,
Og,Og,  ,  
nákvæmlega,nákvæmlega,          ,          
eins,eins,    ,    
gæti,gæti,    ,    
farið,farið,     ,     
á,á, , 
þeim,þeim,    ,    
tima,tíma, i  , í  
",",",", , 
sem,sem,   ,   
liður,líður, i   , í   
fram,fram,    ,    
að,að,  ,  
kosningum,kosningum,         ,         
",",",", , 
þó,þó,  ,  
að,að,  ,  
við,við,   ,   
kysum,kysum,     ,     
einhverja,einhverja,         ,         
núna,núna,    ,    
.,., , 
,,,
Ég,Ég,  ,  
geri,geri,    ,    
nú,nú,  ,  
ekki,ekki,    ,    
ráð,ráð,   ,   
fyrir,fyrir,     ,     
",",",", , 
að,að,  ,  
allir,allir,     ,     
flokksforingjarnir,flokksforingjarnir,                  ,                  
deyi,deyi,    ,    
svoleiðis,svoleiðis,         ,         
í,í, , 
hvelli,hvelli,      ,      
",",",", , 
að,að,  ,  
enginn,enginn,      ,      
verði,verði,     ,     
til,til,   ,   
að,að,  ,  
benda,benda,     ,     
ráðherra,ráðherra,        ,        
á,á, , 
mann,mann,    ,    
eða,eða,   ,   
menn,menn,    ,    
i,í,i,í
stað,stað,    ,    
þess,þess,    ,    
",",",", , 
er,er,  ,  
horfið,horfið,      ,      
hefur,hefur,     ,     
úr,úr,  ,  
kjörstjórninni,kjörstjórninni,              ,              
.,., , 
,,,
Frsm.,Frsm.,     ,     
(,(, , 
Gísi,Gísli,    ,   l 
Jónsson,Jónsson,       ,       
),), , 
:,:, , 
Herra,Herra,     ,     
forseti,forseti,       ,       
.,., , 
,,,
N--M,N-M,  - ,   
.,., , 
,,,
lýsti,lýsti,     ,     
því,því,   ,   
hér,hér,   ,   
áðan,áðan,    ,    
við,við,   ,   
umr.,umr.,    ,    
",",",", , 
að,að,  ,  
hann,hann,    ,    
mundi,mundi,     ,     
bera,bera,    ,    
fram,fram,    ,    
2,2, , 
skriflegar,skriflegar,          ,          
brtt.,brtt.,     ,     
við,við,   ,   
þessa,þessa,     ,     
umr.,umr.,    ,    
",",",", , 
aðra,aðra,    ,    
við,við,   ,   
7.,7.,  ,  
gr.,gr.,   ,   
um,um,  ,  
",",",", , 
að,að,  ,  
það,það,   ,   
skuli,skuli,     ,     
vera,vera,    ,    
borgaraleg,borgaraleg,          ,          
skylda,skylda,      ,      
að,að,  ,  
taka,taka,    ,    
við,við,   ,   
kosningu,kosningu,        ,        
i,í,i,í
kjörstjórn,kjörstjórn,          ,          
.,., , 
,,,
Í,Í, , 
12.,12.,   ,   
gr.,gr.,   ,   
frv.,frv.,    ,    
á,á, , 
þskj.,þskj.,     ,     
20,20,  ,  
stendur,stendur,       ,       
i,í,i,í
2.,2.,  ,  
mgr.,mgr.,    ,    
:,:, , 
„,„,   ,   
Það,Það,   ,   
er,er,  ,  
borgaraleg,borgaraleg,          ,          
skylda,skylda,      ,      
að,að,  ,  
taka,taka,    ,    
við,við,   ,   
kosningu,kosningu,        ,        
i,í,i,í
kjörstjórn,kjörstjórn,          ,          
",",",", , 
“,“,   ,   
---,---,   ,   
svo,svo,   ,   
að,að,  ,  
þetta,þetta,     ,     
er,er,  ,  
þegar,þegar,     ,     
í,í, , 
frv.,frv.,    ,    
og,og,  ,  
þarf,þarf,    ,    
ekkí,ekki,   í,   i
að,að,  ,  
ræða,ræða,    ,    
um,um,  ,  
það,það,   ,   
nánar,nánar,     ,     
.,., , 
,,,
Hann,Hann,    ,    
lýsti,lýsti,     ,     
þvi,því,  i,  í
einnig,einnig,      ,      
yfir,yfir,    ,    
",",",", , 
að,að,  ,  
hann,hann,    ,    
mundi,mundi,     ,     
bera,bera,    ,    
fram,fram,    ,    
skrifl.,skrifl.,       ,       
brtt.,brtt.,     ,     
við,við,   ,   
9.,9.,  ,  
gr.,gr.,   ,   
frv.,frv.,    ,    
",",",", , 
eins,eins,    ,    
og,og,  ,  
hún,hún,   ,   
er,er,  ,  
á,á, , 
þskj.,þskj.,     ,     
34,34,  ,  
",",",", , 
i,í,i,í
sambandi,sambandi,        ,        
við,við,   ,   
",",",", , 
hver,hver,    ,    
ætti,ætti,    ,    
að,að,  ,  
skipa,skipa,     ,     
varamenn,varamenn,        ,        
í,í, , 
kjörstjórnir,kjörstjórnir,            ,            
",",",", , 
ef,ef,  ,  
aðalmenn,aðalmenn,        ,        
skyldu,skyldu,      ,      
falla,falla,     ,     
frá,frá,   ,   
.,., , 
,,,
Hæstv.,Hæstv.,      ,      
dómsmrh.,dómsmrh.,        ,        
var,var,   ,   
þar,þar,   ,   
til,til,   ,   
staðar,staðar,      ,      
og,og,  ,  
við,við,   ,   
ræddum,ræddum,      ,      
málið,málið,     ,     
við,við,   ,   
hann,hann,    ,    
og,og,  ,  
þá,þá,  ,  
varð,varð,    ,    
að,að,  ,  
samkomulagi,samkomulagi,           ,           
",",",", , 
að,að,  ,  
stjskrn.,stjskrn.,        ,        
flytti,flytti,      ,      
skrifl.,skrifl.,       ,       
brtt.,brtt.,     ,     
við,við,   ,   
9.,9.,  ,  
gr.,gr.,   ,   
frv.,frv.,    ,    
",",",", , 
svo,svo,   ,   
hljóðandi,hljóðandi,         ,         
:,:, , 
„,„,   ,   
Aftan,Aftan,     ,     
við,við,   ,   
fyrri,fyrri,     ,     
mgr.,mgr.,    ,    
bætist,bætist,      ,      
:,:, , 
Nú,Nú,  ,  
forfallast,forfallast,          ,          
landskjörstjórnar--,landskjörstjórnar-,                  -,                  
eða,eða,   ,   
yfirkjörstjórnarmaður,yfirkjörstjórnarmaður,                     ,                     
eða,eða,   ,   
yfirkjörstjórnarmaður,yfirkjörstjórnarmaður,                     ,                     
flyst,flyst,     ,     
búferlum,búferlum,        ,        
úr,úr,  ,  
kjördæmi,kjördæmi,        ,        
og,og,  ,  
varamaður,varamaður,         ,         
er,er,  ,  
ekki,ekki,    ,    
tiltækur,tiltækur,        ,        
og,og,  ,  
skipar,skipar,      ,      
ráðh.,ráðh.,     ,     
menn,menn,    ,    
i,í,i,í
þeirra,þeirra,      ,      
stað,stað,    ,    
eftir,eftir,     ,     
till.,till.,     ,     
þess,þess,    ,    
flokks,flokks,      ,      
",",",", , 
sem,sem,   ,   
kaus,kaus,    ,    
þá,þá,  ,  
á,á, , 
Alþingi.,Alþingi.,        ,        
“,“,   ,   
,,,
N--M,N-M,  - ,   
.,., , 
,,,
Þó,Þó,  ,  
að,að,  ,  
sett,sett,    ,    
væri,væri,    ,    
inn,inn,   ,   
í,í, , 
frv.,frv.,    ,    
",",",", , 
að,að,  ,  
ráðherra,ráðherra,        ,        
skuli,skuli,     ,     
ákveða,ákveða,      ,      
laun,laun,    ,    
þeirra,þeirra,      ,      
",",",", , 
þá,þá,  ,  
er,er,  ,  
það,það,   ,   
ekkert,ekkert,      ,      
nær,nær,   ,   
því,því,   ,   
takmarki,takmarki,        ,        
",",",", , 
sem,sem,   ,   
hann,hann,    ,    
vildi,vildi,     ,     
ná,ná,  ,  
",",",", , 
að,að,  ,  
það,það,   ,   
verði,verði,     ,     
sett,sett,    ,    
ákveðin,ákveðin,       ,       
",",",", , 
föst,föst,    ,    
laun,laun,    ,    
fyrir,fyrir,     ,     
starflð,starfið,     i ,     l 
.,., , 
,,,
N--M,N-M,  - ,   
.,., , 
,,,
gr.,gr.,   ,   
l.,l.,  ,  
um,um,  ,  
almannatryggingar,almannatryggingar,                 ,                 
eru,eru,   ,   
svonefnd,svonefnd,        ,        
skerðingarákvæði,skerðingarákvæði,                ,                
",",",", , 
þ.e.a.s.,þ.e.a.s.,        ,        
fyrirmæli,fyrirmæli,         ,         
um,um,  ,  
lækkun,lækkun,      ,      
eða,eða,   ,   
niðurfellingu,niðurfellingu,             ,             
lífeyris,lífeyris,        ,        
frá,frá,   ,   
Tryggingastofnun,Tryggingastofnun,                ,                
rikisins,ríkisins,  k  ins, ík s n 
",",",", , 
þegar,þegar,     ,     
aðrar,aðrar,     ,     
tekjur,tekjur,      ,      
aðila,aðila,     ,     
fara,fara,    ,    
yfir,yfir,    ,    
ákveðið,ákveðið,       ,       
mark,mark,    ,    
.,., , 
,,,
Í,Í, , 
frv.,frv.,    ,    
því,því,   ,   
",",",", , 
sem,sem,   ,   
hér,hér,   ,   
er,er,  ,  
flutt,flutt,     ,     
",",",", , 
er,er,  ,  
lagt,lagt,    ,    
til,til,   ,   
",",",", , 
að,að,  ,  
með,með,   ,   
tekjum,tekjum,      ,      
",",",", , 
sem,sem,   ,   
takmörkun,takmörkun,         ,         
á,á, , 
lífeyrisgreiðslum,lífeyrisgreiðslum,                 ,                 
miðast,miðast,      ,      
við,við,   ,   
samkv.,samkv.,      ,      
lagagr.,lagagr.,       ,       
",",",", , 
skuli,skuli,     ,     
ekki,ekki,    ,    
teija,telja,  l  ,  i  
lifeyri,lífeyri,  feyri, ífeyr 
eða,eða,   ,   
aðrar,aðrar,     ,     
greiðslur,greiðslur,         ,         
frá,frá,   ,   
sérstökum,sérstökum,         ,         
lífeyris--,lífeyris--,          ,          
eða,eða,   ,   
eftirlaunasjóðum,eftirlaunasjóðum,                ,                
og,og,  ,  
eigi,eigi,    ,    
heldur,heldur,      ,      
lífeyri,lífeyri,       ,       
",",",", , 
sem,sem,   ,   
menn,menn,    ,    
hafa,hafa,    ,    
keypt,keypt,     ,     
frá,frá,   ,   
tryggingafélögum,tryggingafélögum,                ,                
eða,eða,   ,   
stofnunum,stofnunum,         ,         
.,., , 
,,,
Svipuð,Svipuð,      ,      
ákvæði,ákvæði,      ,      
voru,voru,    ,    
áður,áður,    ,    
i,í,i,í
l.,l.,  ,  
um,um,  ,  
alþýðutryggingar,alþýðutryggingar,                ,                
",",",", , 
meðan,meðan,     ,     
þau,þau,   ,   
voru,voru,    ,    
í,í, , 
gildi,gildi,     ,     
.,., , 
,,,
Nú,Nú,  ,  
á,á, , 
síðari,síðari,      ,      
árum,árum,    ,    
hafa,hafa,    ,    
verið,verið,     ,     
stofnaðir,stofnaðir,         ,         
margir,margir,      ,      
lífeyris--,lífeyris-,         -,         
og,og,  ,  
eftirlaunasjóðir,eftirlaunasjóðir,                ,                
og,og,  ,  
fer,fer,   ,   
þeim,þeim,    ,    
stöðugt,stöðugt,       ,       
fjölgandi,fjölgandi,         ,         
.,., , 
,,,
Með,Með,   ,   
stofnun,stofnun,       ,       
slíkra,slíkra,      ,      
sjóða,sjóða,     ,     
og,og,  ,  
greiðslum,greiðslum,         ,         
til,til,   ,   
þeirra,þeirra,      ,      
tryggja,tryggja,       ,       
menn,menn,    ,    
sér,sér,   ,   
m.a.,m.a.,    ,    
elli--,elli-,     -,     
og,og,  ,  
örorkulífeyri,örorkulífeyri,             ,             
.,., , 
,,,
Þetta,Þetta,     ,     
er,er,  ,  
líka,líka,    ,    
gott,gott,    ,    
fyrir,fyrir,     ,     
þjóðfélagið,þjóðfélagið,           ,           
i,í,i,í
heild,heild,     ,     
",",",", , 
m.a.,m.a.,    ,    
vegna,vegna,     ,     
þess,þess,    ,    
",",",", , 
að,að,  ,  
hjá,hjá,   ,   
slikum,slíkum,  i   ,  í   
sjóðum,sjóðum,      ,      
er,er,  ,  
um,um,  ,  
verulega,verulega,        ,        
fjársöfnun,fjársöfnun,          ,          
að,að,  ,  
ræða,ræða,    ,    
",",",", , 
sem,sem,   ,   
full,full,    ,    
þörf,þörf,    ,    
er,er,  ,  
fyrir,fyrir,     ,     
",",",", , 
því,því,   ,   
að,að,  ,  
vöntun,vöntun,      ,      
er,er,  ,  
á,á, , 
sparifé,sparifé,       ,       
til,til,   ,   
gagnlegra,gagnlegra,         ,         
framkvæmda,framkvæmda,          ,          
og,og,  ,  
atvinnurekstrar,atvinnurekstrar,               ,               
.,., , 
,,,
Það,Það,   ,   
er,er,  ,  
rangt,rangt,     ,     
að,að,  ,  
svipta,svipta,      ,      
menn,menn,    ,    
þannig,þannig,      ,      
réttindum,réttindum,         ,         
",",",", , 
sem,sem,   ,   
þeir,þeir,    ,    
eru,eru,   ,   
búnir,búnir,     ,     
að,að,  ,  
greiða,greiða,      ,      
fé,fé,  ,  
fyrir,fyrir,     ,     
og,og,  ,  
það,það,   ,   
á,á, , 
alls,alls,    ,    
ekki,ekki,    ,    
að,að,  ,  
vera,vera,    ,    
refsivert,refsivert,         ,         
athæfi,athæfi,      ,      
að,að,  ,  
kaupa,kaupa,     ,     
lífeyristryggingar,lífeyristryggingar,                  ,                  
til,til,   ,   
viðbótar,viðbótar,        ,        
þeim,þeim,    ,    
tryggingum,tryggingum,          ,          
",",",", , 
sem,sem,   ,   
ákveðnar,ákveðnar,        ,        
eru,eru,   ,   
i,í,i,í
almannatryggingalögunum,almannatryggingalögunum,                       ,                       
.,., , 
,,,
Í,Í, , 
þessu,þessu,     ,     
sambandi,sambandi,        ,        
má,má,  ,  
geta,geta,    ,    
þess,þess,    ,    
",",",", , 
að,að,  ,  
á,á, , 
næstsíðasta,næstsíðasta,           ,           
þingi,þingi,     ,     
voru,voru,    ,    
",",",", , 
eins,eins,    ,    
og,og,  ,  
kunnugt,kunnugt,       ,       
er,er,  ,  
",",",", , 
sett,sett,    ,    
lög,lög,   ,   
um,um,  ,  
lifeyrissjóð,lífeyrissjóð,  feyri     , ífeyr      
togarasjómanna,togarasjómanna,              ,              
.,., , 
,,,
Í,Í, , 
þeim,þeim,    ,    
lögum,lögum,     ,     
segir,segir,     ,     
m.a.,m.a.,    ,    
",",",", , 
að,að,  ,  
þau,þau,   ,   
réttindi,réttindi,        ,        
",",",", , 
er,er,  ,  
togarasjómenn,togarasjómenn,             ,             
þar,þar,   ,   
öðlast,öðlast,      ,      
",",",", , 
skuli,skuli,     ,     
i,í,i,í
engu,engu,    ,    
rýra,rýra,    ,    
rétt,rétt,    ,    
þeirra,þeirra,      ,      
til,til,   ,   
lifeyris,lífeyris,  feyri , ífeyr  
samkv.,samkv.,      ,      
lögum,lögum,     ,     
um,um,  ,  
almannatryggingar,almannatryggingar,                 ,                 
.,., , 
,,,
Togarasjómennirnir,Togarasjómennirnir,                  ,                  
munu,munu,    ,    
því,því,   ,   
halda,halda,     ,     
áfram,áfram,     ,     
að,að,  ,  
greiða,greiða,      ,      
full,full,    ,    
iðgjöld,iðgjöld,       ,       
til,til,   ,   
Tryggingastofnunar,Tryggingastofnunar,                  ,                  
ríkisins,ríkisins,        ,        
og,og,  ,  
njóta,njóta,     ,     
þar,þar,   ,   
óskerts,óskerts,       ,       
